commentId,articleId,subject,daumName,recommendCount,disagreeCount,regDate,content,isBest
14937783,42989,살아말아 83화,bosun,4015,70,2017-06-14 00:09:36,소원의 주인이 청순이었음. 육갑이랑 함께 사는 것을 마음속으로 바라왔고 그 소원을 우물이 들어줘서 건강한 젊은 모습으로 돌아간 것. 근데 불완전?해서 청순이도 함께 젊어진거고 이번에 소원대로 육갑이가 젊어지고 청순이는 다시 노인이 됨. 도사가 말한 대로 한 명만 젊어진거,True
14937868,42989,살아말아 83화,막말마녀,3575,56,2017-06-14 00:12:18,청순이가 한 말이...굳이 같은 나이가 아니더라도 서로 계속 사랑한다인덕... 개가 풀뜯어 먹는 말들 그만하고 작가님 둘이 같이 늙어 죽도록 둘다 17살 만들죠,True
14938213,42989,살아말아 83화,라나자,2737,80,2017-06-14 00:25:57,"청순이 소원은 둘이 함께 오래사는것임,
그러나 육갑이는 병에 걸려있고
노인이 되면 몇달 못삼
따라서 둘중 자신이 노인이되는게 더 
오래지낼수 있어서 그 쪽을 선택한것임",True
14938224,42989,살아말아 83화,사랑해,1811,108,2017-06-14 00:26:19,"아닙니다~  제 생각에는 소유가 노인대표 된 것 같음요~^^
당근 유갑이랑 청순은 17살이죠~♡♡♡",True
14937644,42989,살아말아 83화,lovely1004,1107,93,2017-06-14 00:04:18,소유동전이 청순이한테 간건가 ,True
14938513,42989,살아말아 83화,바이올렛향기,849,32,2017-06-14 00:43:55,ㅠㅠ 육갑이를 위한 사랑이고. 청순이의 선택이지만. 옛날부터 참고 희생해온 청순이가 이번에도 그런게 안타깝...소원동전님...청순이도 함께 17살로 돌아가게 해줄순 없나요? ,True
14939176,42989,살아말아 83화,졸리다,742,26,2017-06-14 01:53:01,아 근데 준일이 멋있다ㅎㅎㅎ 소유의 유혹을 뿌리치고 육갑이와의 우정을 택했네ㅋㅋㅋ 짜식 잘했어~!!!,True
14937657,42989,살아말아 83화,호소아치,460,65,2017-06-14 00:04:49,"뭐죠? 뭐예요 자까님?? 오늘 그리다 마셨는데요????
자까님??? 그림 짤렸어요 ㅠ... 망했어 ㅠㅍ",True
14937723,42989,살아말아 83화,지수,397,28,2017-06-14 00:07:28,노인이 청순이가 된건가요..?ㅠㅜ 그냥 둘이 행복한모습으로 사랑하면 좋겠는데ㅜㅜㅠㅜㅠㅜㅜ,True
14938732,42989,살아말아 83화,씬디,331,19,2017-06-14 01:01:52,"소유가 할머니 됐고,, 청순이는 우물에 빠졌어요! 
곧,, 육갑이가 구하러 가겠죠?? 언능 언능!!!",True
