commentId,articleId,subject,daumName,recommendCount,disagreeCount,regDate,content,isBest
16989868,59272,구리의 구리구리 컴백 32화 생리현상,오므라이스,964,0,2018-11-29 09:22:58,방귀 왉!!!에서 터졌다ㅋㅋㅋㄱㅋ 악ㅋㅋㅋㄱㄱ진짜ㅋㅋㄱㅋㅋㄱㅋㄱㅋ 겁나 웃겨ㅋㄱㅋㅋㄱㅋㄱㄱㅋ,True
17030527,59272,구리의 구리구리 컴백 32화 생리현상,낭군님,503,2,2018-12-10 16:25:13,ㅋㅋㅋㅋㅋㅋ아앀ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ큨ㅋㅋ큐ㅠㅠㅠㅠ 방구 뀐 후에 이불을 펄럭이며 환기를 시키는건 필수라그여ㅠㅠㅠㅋㅋㅋㅋㅋㅋ아 진짜 너무웃고ㅠㅠㅠㅠ,True
16988456,59272,구리의 구리구리 컴백 32화 생리현상,호호이,502,1,2018-11-29 00:27:53,구리님 당신을 알게된 이후에 너무 행복해요♥  세이브 더 주세요...^^,True
16990508,59272,구리의 구리구리 컴백 32화 생리현상,missjoo,305,1,2018-11-29 13:52:45,왉!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,True
16988822,59272,구리의 구리구리 컴백 32화 생리현상,손진영,268,1,2018-11-29 01:13:05,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ친구를 부르는 방구 ㅋㅋㅋㅋㅋㅋㅋ,True
17079857,59272,구리의 구리구리 컴백 32화 생리현상,지현,261,1,2018-12-27 00:05:01,"왉!!! 에서 스크롤 한참 멈추고 빵터져섴ㅋㅋㅋㅋ 웃곸ㅋㅋㅋㅋㅋㅋㅋ
언니분 홍시컷에서 또 멈추고 한참ㅋㅋㅋㅋ웃었어욬ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ아 눈물낰ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ",True
16990553,59272,구리의 구리구리 컴백 32화 생리현상,__,195,0,2018-11-29 14:21:10,"구리님 표정 너무 리얼하다구요ㅋㅋㅋㅋㅋ
진짜 너무 웃김ㅋㅋㅋㅋㅋㅋㅋㅋㅋ",True
17079881,59272,구리의 구리구리 컴백 32화 생리현상,김영중,170,0,2018-12-27 00:06:53,아닠ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ작가님ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 궁둥이에 캔디 얼굴 그린 것도 미쳒는뎈ㅋㅋㅋㅋㅋㅋㅋ 왉!!!!!!!!!!!ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ왉이랰ㅋㅋㅋㅋㅋㅋ 미친;;;;;;;:;ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,True
16988310,59272,구리의 구리구리 컴백 32화 생리현상,나야,122,0,2018-11-29 00:15:38,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,True
17080390,59272,구리의 구리구리 컴백 32화 생리현상,-,99,0,2018-12-27 01:09:31,오늘편 레전드ㅋㅋㅋㅋㅋㅋㅋ웃다가 울었다ㅠㅠㅠㅋㅋㅋㅋㅋㅋㅋ,True
16988583,59272,구리의 구리구리 컴백 32화 생리현상,chrona,87,0,2018-11-29 00:39:28,피리부는 빵딬ㅋㅋㅋㅋㅋㅋ앜ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,True
17080072,59272,구리의 구리구리 컴백 32화 생리현상,왕소라형,72,0,2018-12-27 00:22:03,아니 웹툰보고 이렇게 웃은거 처음임 개웃곀ㅋㅋㅋㅋㅋㅋㅋㅋㅌㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,True
17080399,59272,구리의 구리구리 컴백 32화 생리현상,남주희,61,0,2018-12-27 01:10:44,아 구리님 저 진짜 웹툰 보고 잘 안웃는데 왉에서 웃겨 죽을거 같아욬ㅋㅋㅌㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ하앀ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,True
17081103,59272,구리의 구리구리 컴백 32화 생리현상,치키베뷔,59,1,2018-12-27 08:04:27,저 광화문 정류장 에서 저도 모르게 빅방구 꼈는데(다행스럽게 늦은시간이라 친구 말고는 주변에 사람이 없었음) 왉!이 아니라 드르르르르르륵 이렇게 나와서 너무 웃겨서 쓰러졌는데 친구가 겁먹은 표정으로 아니..... 지금 캐리어가 다량으로 굴러가는 소리 들려서 보니까 아무도 없어... 이랬었어요 ㅋㅋㅋㅋ,True
17080088,59272,구리의 구리구리 컴백 32화 생리현상,율이,40,0,2018-12-27 00:23:59,왉!! 하면 인싸 되는 겁니까?..,True
16988204,59272,구리의 구리구리 컴백 32화 생리현상,레레레레옹,38,0,2018-11-29 00:08:35,ㅋㅋㅋ구리님진짜웃경ㅋ,True
17080594,59272,구리의 구리구리 컴백 32화 생리현상,오연지,32,0,2018-12-27 01:57:46,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ아진짴ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ웹툰보다가 소리내서웃는거 처음 ㅜㅠㅠㅠㅠ̑̈ㅠ̑̈개웃겨진짜,True
16990050,59272,구리의 구리구리 컴백 32화 생리현상,임시 맛보기,29,0,2018-11-29 10:39:40,아니 맨날 돈더쓴다구여;;ㅠ ㅋㅋㅋㅋㅋㅋ 진짜 최고야,True
17067267,59272,구리의 구리구리 컴백 32화 생리현상,lalalala,27,0,2018-12-22 19:58:36,ㅠㅠㅠ 아 지하철에서 보다 미친x 처럼 소리내서 웃었네요 ㅠㅠ 오늘 하루 힘들었는데 작가님 감사,True
17080922,59272,구리의 구리구리 컴백 32화 생리현상,김천재,24,0,2018-12-27 05:19:11,오 저두요! 저두 신행에서 숙소였는데 남편 방에 있을때 거실에서 몰방 꼈는데 냄새가 너무 너무 너무 지독해서... 점점 거실로 걸어나오던 남편에게 들켜 버렷죠. 엄청 지독했는데 ㅠㅠㅠ 그뒤로도 몰방뀌다가 요즘엔 트긴 텄으나 대놓고 봥봥 끼진 않아요ㅎㅎㅎㅎ남편 집 나가자 마자 뽱! 꼈는데 계단에서 다 듣고 집와서 혹시 방구 꼇냐고 묻던 에피소드가 생각나네요,True
17080060,59272,구리의 구리구리 컴백 32화 생리현상,유니봉쓰,24,0,2018-12-27 00:21:12,언니 정말 사랑해요ㅠㅠ진심이에여 ㅠㅠㅠㅠ,True
17080587,59272,구리의 구리구리 컴백 32화 생리현상,Bori,22,0,2018-12-27 01:55:24,엉덩이에서 얼굴 그리신것 부터가 너무 웃겨서 눈물났어요ㅋㅋㅋㅋㅋㅠㅠㅠㅠ 대유잼,True
17080860,59272,구리의 구리구리 컴백 32화 생리현상,neroyoyo,16,0,2018-12-27 04:12:46,중딩 겨울방학때 시골 사촌언니 집에 놀러감. 오랜만에 만나 서먹한 사이고 언니눈 고3. 가스가 엄청 차있는데 계속 참음. 기회 봐서 방출해야지 허고있눈디 밤에 선생님이 진학상담하러 집에 오심. 한방 구석 에 이불 쓰고있다 졸림. 샘갈때 까지 못기다리고 잠이듬. 어느새. 줄대포같은 소리에 잠이 깸. 이불은 뒤집어 쓰고 나도 포기하고 계속 낌. 언니는 진지하게 진학에 대해 얘기하다 얘가 왜이래 그러고 샘은 계속말이 끊겨 흠흠 함. 그렇게 크고 계속 나오는 가스는 일생에 처음. 다신 그샘 안볼줄 알았는데 담날 논두렁에서 마주침.,True
