commentId,articleId,subject,daumName,recommendCount,disagreeCount,regDate,content,isBest
17786564,57915,화음의 정원 43화,마야,2,0,2019-05-08 13:52:02,그릇된 사랑의 본보기...그를위해 청춘을 마른가지처럼 보낸 너도 안타깝지만..그렇다고 그게 명연주를 희생시킬일은 아니었지 않았느냐..ㅠㅠ,False
17719868,57915,화음의 정원 43화,이예진,2,0,2019-04-16 01:21:52,얘..생기없다..얘,False
17754983,57916,화음의 정원 44화,스컬리,4,0,2019-04-27 20:40:21,이래서 유니콘 급으로 자상하고 따뜻한 미남은 의심하고 봐야 됨,False
17401014,57916,화음의 정원 44화,최은비,2,0,2019-02-26 23:53:32,대 박 반 전,False
17341284,57917,화음의 정원 45화,EtheGreat,2,0,2019-02-13 00:05:42,십일?????,False
17430406,57917,화음의 정원 45화,최은비,1,0,2019-03-01 02:07:06,이렇게 긴 이야기가 단지 10일이라니~~,False
19237162,57917,화음의 정원 45화,애니러버뮤즈,0,0,2020-04-28 18:15:06,명연주님 어디가셨습니까 ㅠㅠㅠㅠ,False
17941673,57917,화음의 정원 45화,수달찡,0,0,2019-06-17 13:16:09,저거 그 명부다!!!!!!!!,False
19246057,57918,화음의 정원 46화,애니러버뮤즈,0,0,2020-04-30 20:11:33,명연주 어디갔어 도대체 ㅠㅠㅠㅠ,False
17949172,57918,화음의 정원 46화,수달찡,0,0,2019-06-19 15:16:04,훔치러오는건 명연주려나 저 서책 불안불안하다 좌의정한테 안들키고 정조한테 갔음좋겠다,False
17956682,57919,화음의 정원 47화,수달찡,0,0,2019-06-21 14:31:00,평악원 주인은 명연주려나,False
17944835,57920,화음의 정원 48화,elsa,1,0,2019-06-18 07:41:45,분위기 깨서 죄송한데.. 갑자기 저런 식으로 입술 박치기 하면 입안이 이빨때문에 상할 수도 있습니다. ,False
17980950,57920,화음의 정원 48화,수달찡,0,0,2019-06-26 12:33:32,연주니?,False
17849504,57920,화음의 정원 48화,희망한단,0,0,2019-05-25 05:47:44,뭐.뭐지??,False
17951717,57921,화음의 정원 49화,elsa,1,0,2019-06-20 07:51:13,세손이라 돈이 많아 좋기는 한데... 저기 아버님이라고 부른 사람이 혹시 명연주 또는 좀 전에 일월이가 착각한  그 사람? ,False
17987557,57921,화음의 정원 49화,수달찡,0,0,2019-06-28 15:32:30,명연주 기억상실이니?,False
17959934,57922,화음의 정원 50화,elsa,1,0,2019-06-22 08:12:09,혹시 명연주가 세손이랑 짜고 연극하고 있는게 아닐까. ,False
18438563,57922,화음의 정원 50화,뿌살,0,0,2019-11-05 19:10:55,"진짜 넌 누구냐? 기억을 잃어버린 명주냐? 아님....
",False
17755018,57923,화음의 정원 51화,스컬리,1,0,2019-04-27 20:59:19,이번화를 보고 생각이 났아요. 저 이거 옛날에 봤던 웹툰이네여...! 그때도 대존잼으러 읽었는데 지금도..!,False
17967508,57923,화음의 정원 51화,elsa,0,0,2019-06-24 08:23:44,이 남자 정체가 뭘까요. 혹시 명연주 쌍둥이였나? ,False
17136964,57924,화음의 정원 52화,양재연,2,0,2019-01-13 20:11:54,명연주가 아닌건가....,False
17601801,57926,화음의 정원 54화,EtheGreat,2,0,2019-03-17 22:00:20,앙돼에에애!,False
18023442,57926,화음의 정원 54화,수달찡,1,0,2019-07-08 19:38:36,아무리그래도 양반아들인데 막죽여?,False
17887109,57927,화음의 정원 55화,마야,3,0,2019-06-03 17:41:48,명연주가 맞는듯한데...,False
