commentId,articleId,subject,daumName,recommendCount,disagreeCount,regDate,content,isBest
18424911,76455,주말 도미 시식회 58화,홍,135,13,2019-11-01 22:21:46,삐빅. 1부에서 회상에서도 등장하지 않은 캐릭터입니다. 곧 뒤지게 맞고 퇴장할 예정입니다.,True
18425976,76455,주말 도미 시식회 58화,최우원,100,11,2019-11-02 01:53:43,건이 아버지 너무 멋있는거 아닙니까?? 손에 상처를 보고도 다그치지도 않고 저런 말을 해줄 수 있다니,True
18425992,76455,주말 도미 시식회 58화,민용,67,5,2019-11-02 01:58:10,아 소장놈 처 맞았으면,True
18424842,76455,주말 도미 시식회 58화,rocknroll,55,4,2019-11-01 22:11:57,우리 길룡이 향냄새 맡고 싶어 안달난거니? ,True
18427664,76455,주말 도미 시식회 58화,형이야,40,4,2019-11-02 18:07:52,이 만화 특징: 인상 험악하고 흐흐흐 많이하면 개 약골,True
18425226,76455,주말 도미 시식회 58화,하래,32,2,2019-11-01 23:16:57,"임금줄돈은 없고 아들색기
줄 용돈은 넘치네 나쁜",True
18425596,76455,주말 도미 시식회 58화,최지수,24,3,2019-11-02 00:23:53,펜 들 때마다 무서워 죽겠네,True
18425285,76455,주말 도미 시식회 58화,퇴근시켜줘,14,2,2019-11-01 23:26:35,본인 제삿날 정하자는거지?,True
18424946,76455,주말 도미 시식회 58화,나루,13,1,2019-11-01 22:26:10,네 다음 엑스트라,True
18427674,76455,주말 도미 시식회 58화,-,12,0,2019-11-02 18:12:07,소장 윤주철 딸 언급하다가 볼펜으로 각이다,True
18499508,76455,주말 도미 시식회 58화,냥옹,8,0,2019-11-22 22:59:55,윤주철... 그와중에 아침밥은 쵸코파이에 바나나우유인거냐...,False
18426637,76455,주말 도미 시식회 58화,진우,8,0,2019-11-02 09:49:22,아니 왜 다음화가 없나요,False
18426258,76455,주말 도미 시식회 58화,나무늘보원숭이,6,0,2019-11-02 05:08:20,그랭 네 손으로 죽는날 정돈 정할수 있어야겟징...,False
18425209,76455,주말 도미 시식회 58화,laporte,6,1,2019-11-01 23:13:38,다음회차 액션씬을 위한 제물들 왔는가,False
18427426,76455,주말 도미 시식회 58화,썩소지음,5,0,2019-11-02 15:53:18,그...자살에는 여러가지 방법이 있다지요? ,False
18426574,76455,주말 도미 시식회 58화,본조비,5,0,2019-11-02 09:18:05,세상 참 더럽지...돈없으면 진짜 저렇게 부당하게 대우받을때가 많다...,False
